source_id,sheet_name,row_number,sample_cells
mobile_connections,8.1.CO_TEC_MOVIL,24,A24= | B24= | C24=Abr | D24=3507393 | E24=2019619 | F24= | G24= | H24=5527012 | I24=2019619 | J24=20.42103847423552 | K24=11.758795579023243 | L24= | M24= | N24=11.758795579023243 | O24=32.179834053258759
mobile_connections,8.1.CO_TEC_MOVIL,25,A25= | B25= | C25=May | D25=3533497 | E25=2111901 | F25= | G25= | H25=5645398 | I25=2111901 | J25=20.555563215056864 | K25=12.285652006904721 | L25= | M25= | N25=12.285652006904721 | O25=32.841215221961583
mobile_connections,8.3.CO_EMP_TEC_MOVIL,2,B2=SERVICIO ACCESO A INTERNET: TOTAL DE CONEXIONES MÓVILES
mobile_connections,8.3.CO_EMP_TEC_MOVIL,3,B3=CONEXIONES MÓVILES POR TIPO DE TECNOLOGÍA Y EMPRESA
mobile_connections,8.3.CO_EMP_TEC_MOVIL,4,B4= | D4=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,6,B6=<< VOLVER | C6= | D6= | E6= | F6= | G6= | H6= | I6= | J6= | K6= | L6= | M6= | N6= | O6= | P6= | Q6= | R6= | S6= | T6= | U6= | V6= | W6= | X6= | Y6= | Z6= | AA6= | AB6= | AC6= | AD6= | AE6=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,7,A7= | B7= | C7= | D7=Conexiones con Tecnología 2G | E7= | F7= | G7= | H7= | I7= | J7= | K7= | L7=Conexiones con Tecnología 3G | M7= | N7= | O7= | P7= | Q7= | R7= | S7= | T7= | U7= | V7= | W7= | X7= | Y7= | Z7= | AA7=Conexiones con Tecnología 4G | AB7= | AC7= | AD7=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,8,A8= | B8=Año | C8=Mes | D8=Movistar | E8=Grupo Claro-VTR | F8=Entel PCS | G8=Virgin | H8= | I8=GTD Móvil | J8=Mundo Pacífico | K8=Total de conexiones 2G | L8=Movistar | M8=Grupo Claro-VTR | N8=Entel PCS | O8=Virgin | P8= | Q8=GTD Móvil | R8=WOM | S8=Netline | T8=Falabella | U8=Telestar | V8=Simple | W8=Entelphone | X8=Mundo Pacífico | Y8=Suma Móvil Chile | Z8=Total de conexiones 3G | AA8=Movistar | AB8=Grupo Claro-VTR | AC8=Entel PCS | AD8=Virgin
mobile_connections,8.3.CO_EMP_TEC_MOVIL,9,A9= | B9=2009 | C9=Dic | D9=1497195 | E9=520777 | F9=1034073 | G9= | H9= | I9= | J9= | K9=3052045 | L9=262770 | M9=130696 | N9=245321 | O9= | P9= | Q9= | R9= | S9= | T9= | U9= | V9= | W9= | X9= | Y9= | Z9=638787 | AA9= | AB9= | AC9= | AD9=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,10,A10= | B10=2010 | C10=Ene | D10=1454584 | E10=530803 | F10=1040563 | G10= | H10= | I10= | J10= | K10=3025950 | L10=337122 | M10=129017 | N10=263819 | O10= | P10= | Q10= | R10= | S10= | T10= | U10= | V10= | W10= | X10= | Y10= | Z10=729958 | AA10= | AB10= | AC10= | AD10=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,11,A11= | B11= | C11=Feb | D11=1390818 | E11=539051 | F11=1046565 | G11= | H11= | I11= | J11= | K11=2976434 | L11=352516 | M11=138727 | N11=289714 | O11= | P11= | Q11= | R11= | S11= | T11= | U11= | V11= | W11= | X11= | Y11= | Z11=780957 | AA11= | AB11= | AC11= | AD11=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,12,A12= | B12= | C12=Mar | D12=1480224 | E12=555293 | F12=997248 | G12= | H12= | I12= | J12= | K12=3032765 | L12=369838 | M12=158570 | N12=331609 | O12= | P12= | Q12= | R12= | S12= | T12= | U12= | V12= | W12= | X12= | Y12= | Z12=860017 | AA12= | AB12= | AC12= | AD12=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,13,A13= | B13= | C13=Abr | D13=1467814 | E13=568310 | F13=988209 | G13= | H13= | I13= | J13= | K13=3024333 | L13=390359 | M13=179813 | N13=393946 | O13= | P13= | Q13= | R13= | S13= | T13= | U13= | V13= | W13= | X13= | Y13= | Z13=964118 | AA13= | AB13= | AC13= | AD13=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,14,A14= | B14= | C14=May | D14=1539339 | E14=584083 | F14=1088984 | G14= | H14= | I14= | J14= | K14=3212406 | L14=380872 | M14=195030 | N14=440038 | O14= | P14= | Q14= | R14= | S14= | T14= | U14= | V14= | W14= | X14= | Y14= | Z14=1015940 | AA14= | AB14= | AC14= | AD14=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,15,A15= | B15= | C15=Jun | D15=1572132 | E15=601200 | F15=1111531 | G15= | H15= | I15= | J15= | K15=3284863 | L15=394412 | M15=212768 | N15=446437 | O15= | P15= | Q15= | R15= | S15= | T15= | U15= | V15= | W15= | X15= | Y15= | Z15=1053617 | AA15= | AB15= | AC15= | AD15=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,16,A16= | B16= | C16=Jul | D16=1660625 | E16=635923 | F16=1148537 | G16= | H16= | I16= | J16= | K16=3445085 | L16=417906 | M16=213863 | N16=459353 | O16= | P16= | Q16= | R16= | S16= | T16= | U16= | V16= | W16= | X16= | Y16= | Z16=1091122 | AA16= | AB16= | AC16= | AD16=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,17,A17= | B17= | C17=Ago | D17=1637417 | E17=649229 | F17=1074566 | G17= | H17= | I17= | J17= | K17=3361212 | L17=436062 | M17=228678 | N17=468670 | O17= | P17= | Q17= | R17= | S17= | T17= | U17= | V17= | W17= | X17= | Y17= | Z17=1133410 | AA17= | AB17= | AC17= | AD17=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,18,A18= | B18= | C18=Sep | D18=1614685 | E18=648573 | F18=1104418 | G18= | H18= | I18= | J18= | K18=3367676 | L18=455829 | M18=233018 | N18=496049 | O18= | P18= | Q18= | R18= | S18= | T18= | U18= | V18= | W18= | X18= | Y18= | Z18=1184896 | AA18= | AB18= | AC18= | AD18=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,19,A19= | B19= | C19=Oct | D19=1761193 | E19=653631 | F19=1112257 | G19= | H19= | I19= | J19= | K19=3527081 | L19=481172 | M19=250851 | N19=533854 | O19= | P19= | Q19= | R19= | S19= | T19= | U19= | V19= | W19= | X19= | Y19= | Z19=1265877 | AA19= | AB19= | AC19= | AD19=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,20,A20= | B20= | C20=Nov | D20=1778553 | E20=703622 | F20=1135457 | G20= | H20= | I20= | J20= | K20=3617632 | L20=508196 | M20=258662 | N20=564301 | O20= | P20= | Q20= | R20= | S20= | T20= | U20= | V20= | W20= | X20= | Y20= | Z20=1331159 | AA20= | AB20= | AC20= | AD20=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,21,A21= | B21= | C21=Dic | D21=1855805 | E21=801917 | F21=1152055 | G21= | H21= | I21= | J21= | K21=3809777 | L21=550694 | M21=275809 | N21=619172 | O21= | P21= | Q21= | R21= | S21= | T21= | U21= | V21= | W21= | X21= | Y21= | Z21=1445675 | AA21= | AB21= | AC21= | AD21=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,22,A22= | B22=2011 | C22=Ene | D22=1559756 | E22=810907 | F22=1170020 | G22= | H22= | I22= | J22= | K22=3540683 | L22=841439 | M22=280238 | N22=659298 | O22= | P22= | Q22= | R22= | S22= | T22= | U22= | V22= | W22= | X22= | Y22= | Z22=1780975 | AA22= | AB22= | AC22= | AD22=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,23,A23= | B23= | C23=Feb | D23=1537925 | E23=761516 | F23=1182963 | G23= | H23= | I23= | J23= | K23=3482404 | L23=829664 | M23=255107 | N23=695900 | O23= | P23= | Q23= | R23= | S23= | T23= | U23= | V23= | W23= | X23= | Y23= | Z23=1780671 | AA23= | AB23= | AC23= | AD23=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,24,A24= | B24= | C24=Mar | D24=1543151 | E24=790929 | F24=1175276 | G24= | H24= | I24= | J24= | K24=3509356 | L24=832481 | M24=347047 | N24=738687 | O24= | P24= | Q24= | R24= | S24= | T24= | U24= | V24= | W24= | X24= | Y24= | Z24=1918215 | AA24= | AB24= | AC24= | AD24=
mobile_connections,8.3.CO_EMP_TEC_MOVIL,25,A25= | B25= | C25=Abr | D25=1533752 | E25=779670 | F25=1193971 | G25= | H25= | I25= | J25= | K25=3507393 | L25=827411 | M25=367813 | N25=824395 | O25= | P25= | Q25= | R25= | S25= | T25= | U25= | V25= | W25= | X25= | Y25= | Z25=2019619 | AA25= | AB25= | AC25= | AD25=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,2,B2=SERVICIO ACCESO A INTERNET: TOTAL DE CONEXIONES MÓVILES (3G+4G+5G) DE ACUERDO A LA DEFINICIÓN DE LA OECD
mobile_connections,8.4.CO_MOVIL_CLI_OECD,3,B3=CONEXIONES MÓVILES (3G+4G+5G) POR TIPO DE CLIENTE
mobile_connections,8.4.CO_MOVIL_CLI_OECD,4,B4= | D4=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,6,B6=<< VOLVER | C6= | D6= | E6= | F6= | G6= | H6= | I6= | J6= | K6=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,7,A7= | B7=Año | C7=Mes | D7=Residencial | E7=Comercial | F7=No identificados | G7=Total de Conexiones Móviles 3G+4G+5G | H7= | I7= | J7= | K7= | M7= | N7=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,8,A8= | B8=2009 | C8=Dic | D8=343961 | E8=121704 | F8=133841 | G8=599506 | H8= | I8= | J8= | K8= | M8= | N8=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,9,A9= | B9=2010 | C9=Ene | D9=398513 | E9=141349 | F9=154035 | G9=693897 | H9= | I9= | J9= | K9= | M9= | N9=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,10,A10= | B10= | C10=Feb | D10=428100 | E10=150513 | F10=168573 | G10=747186 | H10= | I10= | J10= | K10= | M10= | N10=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,11,A11= | B11= | C11=Mar | D11=461753 | E11=171716 | F11=194327 | G11=827796 | H11= | I11= | J11= | K11= | M11= | N11=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,12,A12= | B12= | C12=Abr | D12=497278 | E12=191831 | F12=244832 | G12=933941 | H12= | I12= | J12= | K12= | M12= | N12=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,13,A13= | B13= | C13=May | D13=515924 | E13=244605 | F13=247591 | G13=1008120 | H13= | I13= | J13= | K13= | M13= | N13=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,14,A14= | B14= | C14=Jun | D14=453045 | E14=362471 | F14=235720 | G14=1051236 | H14= | I14= | J14= | K14= | M14= | N14=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,15,A15= | B15= | C15=Jul | D15=494139 | E15=367345 | F15=227285 | G15=1088769 | H15= | I15= | J15= | K15= | M15= | N15=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,16,A16= | B16= | C16=Ago | D16=510429 | E16=366484 | F16=254192 | G16=1131105 | H16= | I16= | J16= | K16= | M16= | N16=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,17,A17= | B17= | C17=Sep | D17=547098 | E17=377660 | F17=257894 | G17=1182652 | H17= | I17= | J17= | K17= | M17= | N17=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,18,A18= | B18= | C18=Oct | D18=713293 | E18=241525 | F18=308868 | G18=1263686 | H18= | I18= | J18= | K18= | M18= | N18=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,19,A19= | B19= | C19=Nov | D19=773129 | E19=216553 | F19=339343 | G19=1329025 | H19= | I19= | J19= | K19= | M19= | N19=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,20,A20= | B20= | C20=Dic | D20=803953 | E20=226221 | F20=413409 | G20=1443583 | H20= | I20= | J20= | K20= | M20= | N20=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,21,A21= | B21=2011 | C21=Ene | D21=927537 | E21=232314 | F21=619068 | G21=1778919 | H21= | I21= | J21= | K21= | M21= | N21=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,22,A22= | B22= | C22=Feb | D22=905590 | E22=233036 | F22=640039 | G22=1778665 | H22= | I22= | J22= | K22= | M22= | N22=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,23,A23= | B23= | C23=Mar | D23=994635 | E23=241363 | F23=680209 | G23=1916207 | H23= | I23= | J23= | K23= | M23= | N23=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,24,A24= | B24= | C24=Abr | D24=1013633 | E24=245938 | F24=758035 | G24=2017606 | H24= | I24= | J24= | K24= | M24= | N24=
mobile_connections,8.4.CO_MOVIL_CLI_OECD,25,A25= | B25= | C25=May | D25=1041814 | E25=263226 | F25=804842 | G25=2109882 | H25= | I25= | J25= | K25= | M25= | N25=
mobile_connections,8.7.CO_TEC_TER_MOVIL,2,B2=SERVICIO ACCESO A INTERNET: TOTAL DE CONEXIONES MÓVILES
mobile_connections,8.7.CO_TEC_TER_MOVIL,3,B3=CONEXIONES MÓVILES POR TIPO DE TECNOLOGÍA Y TIPO DE TERMINAL
mobile_connections,8.7.CO_TEC_TER_MOVIL,4,B4= | D4=
mobile_connections,8.7.CO_TEC_TER_MOVIL,6,B6=<< VOLVER | C6= | D6= | E6= | F6= | G6= | H6= | I6= | J6= | K6= | L6= | M6= | N6= | O6= | P6= | Q6= | R6= | S6= | V6= | W6=
mobile_connections,8.7.CO_TEC_TER_MOVIL,7,A7= | B7= | C7= | D7=Conexiones con Tecnología 2G | E7= | F7= | G7= | H7=Conexiones con Tecnología 3G | I7= | J7= | K7= | L7=Conexiones con Tecnología 4G | M7= | N7= | O7= | P7=Conexiones con Tecnología 5G | Q7= | R7= | S7= | T7= | U7= | V7= | W7= | X7= | Y7=Total de Conexiones (2G+3G+4G+5G) | Z7= | AA7= | AB7=Penetración Total por cada 100 habitantes (2G+3G+4G+5G) | AC7= | AD7=
mobile_connections,8.7.CO_TEC_TER_MOVIL,8,A8= | B8=Año | C8=Mes | D8=Smartphones (Navegación en Móvil) | E8=BAM (USB) | F8=Machine To Machine | G8=Total de conexiones 2G | H8=Smartphones (Navegación en Móvil) | I8=BAM (USB) | J8=Machine To Machine | K8=Total de conexiones 3G | L8=Smartphones (Navegación en Móvil) | M8=BAM (USB) | N8=Machine To Machine | O8=Total de conexiones 4G | P8=Smartphones (Navegación en Móvil) | Q8=BAM (USB) | R8=Machine To Machine | S8=Total de conexiones 5G | T8=Total de Conexiones Móviles 2G+3G+4G+5G | U8=Total de Conexiones Móviles 3G+4G+5G | V8= | W8=Año | X8=Mes | Y8=Smartphones (Navegación en Móvil) | Z8=BAM (USB) | AA8=Machine To Machine | AB8=Smartphones (Navegación en Móvil) | AC8=BAM (USB) | AD8=Machine To Machine
mobile_connections,8.7.CO_TEC_TER_MOVIL,9,A9= | B9=2013 | C9=Mar | D9=3597055 | E9=12866 | F9=148015 | G9=3757936 | H9=4222888 | I9=1043525 | J9=1690 | K9=5268103 | L9= | M9= | N9= | O9=0 | P9= | Q9= | R9= | S9=0 | T9=9026039 | U9=5268103 | V9= | W9=2013 | X9=Mar | Y9=7819943 | Z9=1056391 | AA9=149705 | AB9=44.638788864339084 | AC9=6.0302248759598411 | AD9=0.85456503799783223
mobile_connections,8.7.CO_TEC_TER_MOVIL,10,A10= | B10= | C10=Abr | D10=3584979 | E10=12815 | F10=150523 | G10=3748317 | H10=4312309 | I10=1056890 | J10=1719 | K10=5370918 | L10= | M10= | N10= | O10=0 | P10= | Q10= | R10= | S10=0 | T10=9119235 | U10=5370918 | V10= | W10= | X10=Abr | Y10=7897288 | Z10=1069705 | AA10=152242 | AB10=45.047259537219993 | AC10=6.1017502164365682 | AD10=0.86841012844731591
mobile_connections,8.7.CO_TEC_TER_MOVIL,11,A11= | B11= | C11=May | D11=3620557 | E11=10973 | F11=155368 | G11=3786898 | H11=4410495 | I11=1057105 | J11=1774 | K11=5469374 | L11= | M11= | N11= | O11=0 | P11= | Q11= | R11= | S11=0 | T11=9256272 | U11=5469374 | V11= | W11= | X11=May | Y11=8031052 | Z11=1068078 | AA11=157142 | AB11=45.776718249215691 | AC11=6.0880076077437666 | AD11=0.89570395747882747
mobile_connections,8.7.CO_TEC_TER_MOVIL,12,A12= | B12= | C12=Jun | D12=3672674 | E12=12402 | F12=155494 | G12=3840570 | H12=4399238 | I12=1046507 | J12=1920 | K12=5447665 | L12= | M12= | N12= | O12=0 | P12= | Q12= | R12= | S12=0 | T12=9288235 | U12=5447665 | V12= | W12= | X12=Jun | Y12=8071912 | Z12=1058909 | AA12=157414 | AB12=45.975947231886835 | AC12=6.031327436098171 | AD12=0.89659770294327223
mobile_connections,8.7.CO_TEC_TER_MOVIL,13,A13= | B13= | C13=Jul | D13=3548172 | E13=11989 | F13=158871 | G13=3719032 | H13=4577322 | I13=1035595 | J13=2054 | K13=5614971 | L13= | M13= | N13= | O13=0 | P13= | Q13= | R13= | S13=0 | T13=9334003 | U13=5614971 | V13= | W13= | X13=Jul | Y13=8125494 | Z13=1047584 | AA13=160925 | AB13=46.24729284214304 | AC13=5.9624589009288025 | AD13=0.91592530874084321
mobile_connections,8.7.CO_TEC_TER_MOVIL,14,A14= | B14= | C14=Ago | D14=3535141 | E14=11878 | F14=158473 | G14=3705492 | H14=4654067 | I14=1023378 | J14=2049 | K14=5679494 | L14= | M14= | N14= | O14=0 | P14= | Q14= | R14= | S14=0 | T14=9384986 | U14=5679494 | V14= | W14= | X14=Ago | Y14=8189208 | Z14=1035256 | AA14=160522 | AB14=46.575867297089708 | AC14=5.8879864908201016 | AD14=0.91296391180483316
mobile_connections,8.7.CO_TEC_TER_MOVIL,15,A15= | B15= | C15=Sep | D15=3507110 | E15=11397 | F15=154692 | G15=3673199 | H15=4640825 | I15=1002953 | J15=2000 | K15=5645778 | L15= | M15= | N15= | O15=0 | P15= | Q15= | R15= | S15=0 | T15=9318977 | U15=5645778 | V15= | W15= | X15=Sep | Y15=8147935 | Z15=1014350 | AA15=156692 | AB15=46.307287592217619 | AC15=5.7648713654644945 | AD15=0.89053011682098149
mobile_connections,8.7.CO_TEC_TER_MOVIL,16,A16= | B16= | C16=Oct | D16=3296568 | E16=10047 | F16=168003 | G16=3474618 | H16=4925271 | I16=948985 | J16=2291 | K16=5876547 | L16= | M16= | N16= | O16=0 | P16= | Q16= | R16= | S16=0 | T16=9351165 | U16=5876547 | V16= | W16= | X16=Oct | Y16=8221839 | Z16=959032 | AA16=170294 | AB16=46.693209459813723 | AC16=5.4465043714264016 | AD16=0.96712832880205002
mobile_connections,8.7.CO_TEC_TER_MOVIL,17,A17= | B17= | C17=Nov | D17=3310046 | E17=10094 | F17=168016 | G17=3488156 | H17=4968302 | I17=909766 | J17=2292 | K17=5880360 | L17= | M17= | N17= | O17=0 | P17= | Q17= | R17= | S17=0 | T17=9368516 | U17=5880360 | V17= | W17= | X17=Nov | Y17=8278348 | Z17=919860 | AA17=170308 | AB17=46.979851406502284 | AC17=5.2202306685808804 | AD17=0.96650255985114319
mobile_connections,8.7.CO_TEC_TER_MOVIL,18,A18= | B18= | C18=Dic | D18=3263148 | E18=9232 | F18=172482 | G18=3444862 | H18=5481834 | I18=881843 | J18=2443 | K18=6366120 | L18= | M18= | N18= | O18=0 | P18= | Q18= | R18= | S18=0 | T18=9810982 | U18=6366120 | V18= | W18= | X18=Dic | Y18=8744982 | Z18=891075 | AA18=174925 | AB18=49.591850292755517 | AC18=5.0531902752478075 | AD18=0.99198081968153373
mobile_connections,8.7.CO_TEC_TER_MOVIL,19,A19= | B19=2014 | C19=Ene | D19=3161394 | E19=8334 | F19=174529 | G19=3344257 | H19=5588283 | I19=890507 | J19=157446 | K19=6636236 | L19=6485 | M19= | N19= | O19=6485 | P19= | Q19= | R19= | S19=0 | T19=9986978 | U19=6642721 | V19= | W19=2014 | X19=Ene | Y19=8756162 | Z19=898841 | AA19=331975 | AB19=49.619095533328384 | AC19=5.0935189924846549 | AD19=1.8812236730746519
mobile_connections,8.7.CO_TEC_TER_MOVIL,20,A20= | B20= | C20=Feb | D20=3028244 | E20=7273 | F20=175273 | G20=3210790 | H20=5652770 | I20=863346 | J20=158893 | K20=6675009 | L20=8170 | M20= | N20= | O20=8170 | P20= | Q20= | R20= | S20=0 | T20=9893969 | U20=6683179 | V20= | W20= | X20=Feb | Y20=8689184 | Z20=870619 | AA20=334166 | AB20=49.203720513005692 | AC20=4.9300019368116157 | AD20=1.892261743904728
mobile_connections,8.7.CO_TEC_TER_MOVIL,21,A21= | B21= | C21=Mar | D21=2959722 | E21=9206 | F21=181897 | G21=3150825 | H21=6000090 | I21=851910 | J21=159653 | K21=7011653 | L21=9829 | M21= | N21= | O21=9829 | P21= | Q21= | R21= | S21=0 | T21=10172307 | U21=7021482 | V21= | W21= | X21=Mar | Y21=8969641 | Z21=861116 | AA21=341550 | AB21=50.754918384508102 | AC21=4.8726445461523014 | AD21=1.9326684729331689
mobile_connections,8.7.CO_TEC_TER_MOVIL,22,A22= | B22= | C22=Abr | D22=2664574 | E22=7640 | F22=181058 | G22=2853272 | H22=6191270 | I22=828849 | J22=158886 | K22=7179005 | L22=29536 | M22= | N22= | O22=29536 | P22= | Q22= | R22= | S22=0 | T22=10061813 | U22=7208541 | V22= | W22= | X22=Abr | Y22=8885380 | Z22=836489 | AA22=339944 | AB22=50.241596519370304 | AC22=4.7298531780173212 | AD22=1.9221833266760475
mobile_connections,8.7.CO_TEC_TER_MOVIL,23,A23= | B23= | C23=May | D23=2607217 | E23=8270 | F23=179429 | G23=2794916 | H23=6583844 | I23=849331 | J23=160064 | K23=7593239 | L23=14407 | M23= | N23= | O23=14407 | P23= | Q23= | R23= | S23=0 | T23=10402562 | U23=7607646 | V23= | W23= | X23=May | Y23=9205468 | Z23=857601 | AA23=339493 | AB23=52.013715798877087 | AC23=4.8457085161593945 | AD23=1.9182395091382838
mobile_connections,8.7.CO_TEC_TER_MOVIL,24,A24= | B24= | C24=Jun | D24=2418338 | E24=6545 | F24=178962 | G24=2603845 | H24=6644281 | I24=828433 | J24=164814 | K24=7637528 | L24=178424 | M24=5958 | N24= | O24=184382 | P24= | Q24= | R24= | S24=0 | T24=10425755 | U24=7821910 | V24= | W24= | X24=Jun | Y24=9241043 | Z24=840936 | AA24=343776 | AB24=52.17684440701381 | AC24=4.7480989784655874 | AD24=1.9410305593065176
mobile_connections,8.7.CO_TEC_TER_MOVIL,25,A25= | B25= | C25=Jul | D25=2143658 | E25=5420 | F25=171011 | G25=2320089 | H25=6619252 | I25=788496 | J25=165700 | K25=7573448 | L25=213617 | M25=6826 | N25= | O25=220443 | P25= | Q25= | R25= | S25=0 | T25=10113980 | U25=7793891 | V25= | W25= | X25=Jul | Y25=8976527 | Z25=800742 | AA25=336711 | AB25=50.331902052501206 | AC25=4.4898063486383899 | AD25=1.8879579008674217
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,2,B2=SERVICIO ACCESO A INTERNET: TOTAL DE CONEXIONES MÓVILES
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,3,"B3=CONEXIONES MÓVILES POR TIPO DE TECNOLOGÍA, TIPO DE TERMINAL Y EMPRESA"
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,4,B4= | D4= | E4= | F4= | G4= | H4= | I4=
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,6,B6=<< VOLVER | C6= | D6= | E6= | F6= | G6= | H6= | I6= | J6= | K6= | L6= | M6= | N6= | O6= | P6= | Q6= | R6= | S6= | T6= | U6= | V6= | W6= | X6= | Y6= | Z6= | AA6= | AB6= | AC6= | AD6= | AE6=
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,7,A7= | B7= | C7= | D7=Conexiones con Tecnología 2G | E7= | F7= | G7= | H7= | I7= | J7= | K7= | L7= | M7= | N7= | O7= | P7= | Q7= | R7=Conexiones con Tecnología 3G | S7= | T7= | U7= | V7= | W7= | X7= | Y7= | Z7= | AA7= | AB7= | AC7= | AD7=
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,8,A8= | B8=Año | C8=Mes | D8=Smartphones (Navegación en Móvil) | E8= | F8= | G8= | H8= | I8= | J8=BAM (USB) | K8= | L8= | M8= | N8=Machine To Machine | O8= | P8= | Q8=Total de conexiones 2G | R8=Smartphones (Navegación en Móvil) | S8= | T8= | U8= | V8= | W8= | X8= | Y8= | Z8= | AA8= | AB8= | AC8= | AD8=BAM (USB)
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,9,A9= | B9= | C9= | D9=Movistar | E9=Grupo Claro-VTR | F9=Entel PCS | G9=Virgin | H9= | I9=Mundo Pacífico | J9=Movistar | K9=Grupo Claro-VTR | L9=Entel PCS | M9= | N9=Movistar | O9=Grupo Claro-VTR | P9=Entel PCS | Q9= | R9=Movistar | S9=Grupo Claro-VTR | T9=Entel PCS | U9= | V9=Virgin | W9=GTD Móvil | X9=WOM | Y9=Netline | Z9=Falabella | AA9=Simple | AB9=Mundo Pacífico | AC9=Suma Móvil Chile | AD9=Movistar
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,10,A10= | B10=2017 | C10=Ene | D10=296597 | E10=94010 | F10=118891 | G10= | H10= | I10= | J10=15420 | K10=283 | L10= | M10= | N10=198256 | O10=6187 | P10=1048 | Q10=730692 | R10=1787597 | S10=1923496 | T10=1705100 | U10= | V10=173550 | W10=2896 | X10=428844 | Y10=2001 | Z10=51318 | AA10=20502 | AB10= | AC10= | AD10=159642
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,11,A11= | B11= | C11=Feb | D11=247245 | E11=86523 | F11=110890 | G11= | H11= | I11= | J11=13151 | K11=266 | L11= | M11= | N11=180238 | O11=6224 | P11=1061 | Q11=645598 | R11=1610068 | S11=1819977 | T11=1753584 | U11= | V11=165122 | W11=2751 | X11=420364 | Y11=1988 | Z11=49877 | AA11=20905 | AB11= | AC11= | AD11=137864
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,12,A12= | B12= | C12=Mar | D12=230189 | E12=84250 | F12=121358 | G12= | H12= | I12= | J12=13848 | K12=245 | L12= | M12= | N12=183925 | O12=6751 | P12=1183 | Q12=641749 | R12=1572371 | S12=1751192 | T12=1679600 | U12= | V12=163092 | W12=2617 | X12=428822 | Y12=2004 | Z12=50474 | AA12=21005 | AB12= | AC12= | AD12=135171
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,13,A13= | B13= | C13=Abr | D13=215579 | E13=78971 | F13=118024 | G13= | H13= | I13= | J13=12070 | K13=301 | L13= | M13= | N13=182812 | O13=7273 | P13=1183 | Q13=616213 | R13=1492217 | S13=1683464 | T13=1637848 | U13= | V13=161026 | W13=2470 | X13=442778 | Y13=2156 | Z13=50692 | AA13=21010 | AB13= | AC13= | AD13=97711
mobile_connections,8.8.CO_EMP_TEC_TER_MOVIL,14,A14= | B14= | C14=May | D14=217962 | E14=75013 | F14=116916 | G14= | H14= | I14= | J14=12123 | K14=401 | L14= | M14= | N14=183643 | O14=7582 | P14=772 | Q14=614412 | R14=1498072 | S14=1619555 | T14=1599488 | U14= | V14=159032 | W14=2418 | X14=446427 | Y14=2126 | Z14=50965 | AA14=21129 | AB14= | AC14= | AD14=99057
