period,prepaid_connections_3g_4g_5g,postpaid_connections_3g_4g_5g,prepaid_traffic_tb,postpaid_traffic_tb,prepaid_gb_per_connection,postpaid_gb_per_connection,postpaid_to_prepaid_usage_ratio,conversion_note
2019-01,6770536,11451856,14521.947047,131583.991458,2.1449,11.4902,5.357,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-02,6800833,11501474,18903.972013,135451.783253,2.7797,11.7769,4.2368,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-03,6811971,11727080,17129.015538,142795.682052,2.5145,12.1766,4.8425,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-04,6770577,11805343,16665.864127,145274.440255,2.4615,12.3058,4.9993,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-05,6762943,11857279,18037.322938,159402.050171,2.6671,13.4434,5.0405,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-06,6754284,11869529,18271.446815,158946.776593,2.7052,13.3912,4.9502,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-07,6709503,11872804,23002.900056,149033.038121,3.4284,12.5525,3.6613,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-08,6578498,11977491,21928.278935,171885.899325,3.3333,14.3507,4.3052,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-09,6439598,12024557,23308.728647,169189.985551,3.6196,14.0704,3.8873,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-10,6349214,12076267,26756.53443,182028.800852,4.2141,15.0733,3.5768,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-11,6364461,12280968,24780.676611,162376.797272,3.8936,13.2218,3.3958,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2019-12,6539939,12421143,27668.290485,168539.577998,4.2307,13.5688,3.2072,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-01,6471928,12465904,28086.186228,178155.188451,4.3397,14.2914,3.2932,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-02,6346290,12517680,32321.984351,171207.901483,5.0931,13.6773,2.6855,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-03,6296398,12649730,39810.937159,198029.275151,6.3228,15.6548,2.4759,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-04,6145761,12731817,48800.522782,196069.797514,7.9405,15.4,1.9394,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-05,6268792,12706527,48993.97685,193896.221348,7.8155,15.2596,1.9525,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-06,6301992,12821346,49416.18231,190876.014524,7.8414,14.8874,1.8986,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-07,6369511,12935630,52274.173846,196220.019188,8.2069,15.169,1.8483,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-08,6444270,13157190,50925.465568,201292.053209,7.9024,15.299,1.936,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-09,6393065,13401878,54168.128301,197021.600259,8.473,14.701,1.7351,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-10,6329106,13643569,50155.567868,212049.556049,7.9246,15.5421,1.9612,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-11,6310052,13837977,56793.398132,206251.744552,9.0005,14.9048,1.656,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2020-12,6376571,14166279,63822.247146,211072.465589,10.0089,14.8996,1.4886,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-01,6296043,14119627,32327.676728,246931.553213,5.1346,17.4885,3.406,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-02,6145915,14439950,29780.232763,232814.971382,4.8455,16.123,3.3274,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-03,6225713,14940883,33805.006481,267716.451205,5.4299,17.9184,3.2999,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-04,6048095,15143230,34263.496314,278094.274637,5.6652,18.3643,3.2416,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-05,6116558,15419507,32163.856659,284767.409143,5.2585,18.468,3.512,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-06,6082808,15639584,30254.983531,285582.098135,4.9739,18.2602,3.6712,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-07,6148361,15839544,30157.710277,300605.699389,4.905,18.9782,3.8691,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-08,6162624,16035250,26762.603814,304212.216575,4.3427,18.9715,4.3686,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-09,6078586,16172188,29105.351577,303210.330446,4.7882,18.7489,3.9157,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-10,6066090,16336138,30597.62779,322138.973909,5.044,19.7194,3.9094,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-11,5991429,16499456,29568.114383,315153.702451,4.9351,19.1009,3.8704,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2021-12,5963179,16635644,30571.016198,328692.879935,5.1266,19.7584,3.8541,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-01,5883837,16553636,32801.480194,336254.757585,5.5748,20.313,3.6437,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-02,5712756,16418994,29936.719987,322428.830016,5.2403,19.6376,3.7474,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-03,5694331,16468309,31825.669225,351721.708031,5.589,21.3575,3.8213,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-04,5517988,16813148,29852.563388,340996.073308,5.41,20.2815,3.7489,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-05,5356318,17195583,31817.002713,373061.292076,5.9401,21.6952,3.6523,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-06,5265679,17217619,31646.927021,375660.080815,6.01,21.8184,3.6303,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-07,5198892,17340664,33247.729408,403612.040763,6.3952,23.2755,3.6395,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-08,5184541,17369394,32826.30553,401378.226329,6.3316,23.1084,3.6497,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-09,5026775,17402630,33388.248362,394092.993986,6.6421,22.6456,3.4094,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-10,4989611,17383943,28000.590426,425754.834701,5.6118,24.4913,4.3643,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-11,4912960,17280406,27648.068313,418813.682714,5.6276,24.2363,4.3067,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2022-12,5016252,17390574,32233.702799,432585.081082,6.4259,24.8747,3.871,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-01,5021105,17336348,36182.990915,464070.139125,7.2062,26.7686,3.7147,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-02,4904364,17288150,33574.725403,425711.5797,6.8459,24.6245,3.597,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-03,4932162,17480717,37625.820171,454154.093864,7.6287,25.9803,3.4056,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-04,4765653,17469476,33332.133643,440482.385004,6.9942,25.2144,3.605,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-05,4755707,17414052,41263.749141,455299.913953,8.6767,26.1455,3.0133,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-06,4704838,17562061,62240.718535,430228.135449,13.2291,24.4976,1.8518,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-07,4871739,17638804,34585.671602,485157.359381,7.0992,27.5051,3.8744,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-08,4828716,17686474,34337.661058,481505.220795,7.1111,27.2245,3.8284,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-09,4774250,17779560,33276.813082,466667.293045,6.9701,26.2474,3.7657,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-10,4819911,17833652,34339.693863,478546.46209,7.1245,26.8339,3.7664,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-11,4790655,17779595,34140.480377,463246.528152,7.1265,26.055,3.6561,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2023-12,4760955,17712435,35852.433795,484715.051002,7.5305,27.3658,3.634,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-01,4901036,17716865,37718.519441,507772.110702,7.696,28.6604,3.724,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-02,4852792,17762107,36680.557836,490580.200063,7.5587,27.6195,3.654,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-03,4902277,17893859,38007.346188,514360.143758,7.753,28.7451,3.7076,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-04,4818737,17906699,33465.532564,472086.799456,6.9449,26.3637,3.7961,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-05,4759471,17854146,36282.093894,520876.393464,7.6231,29.174,3.827,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-06,4774247,17867811,34837.23511,504661.155279,7.2969,28.2442,3.8707,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-07,4823510,17947472,34772.985158,517760.734153,7.2091,28.8487,4.0017,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-08,5015835,17987530,34790.42914,505128.399192,6.9361,28.0821,4.0487,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-09,4853897,17944396,34753.61908,503943.392011,7.1599,28.0836,3.9223,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-10,4945399,18086199,36064.195334,525720.122327,7.2925,29.0675,3.986,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-11,4979326,18074052,35345.160063,493448.266194,7.0984,27.3015,3.8462,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2024-12,5059019,18067816,37203.34503,503384.824865,7.3539,27.8609,3.7886,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-01,5017074,18180619,38789.890716,521417.342839,7.7316,28.6798,3.7094,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-02,4881324,18152575,35995.550427,486499.104287,7.3741,26.8006,3.6344,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-03,4755186,18298412,37400.335288,525579.71503,7.8652,28.7227,3.6519,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-04,4718764,18290090,35491.841048,521273.398247,7.5214,28.5003,3.7892,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-05,4560910,18261629,35352.933487,580252.713774,7.7513,31.7744,4.0992,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-06,4392515,18287923,36184.613431,568761.192828,8.2378,31.1004,3.7753,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-07,4218837,18621056,36480.463994,586739.566226,8.647,31.5095,3.644,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-08,4215414,18379193,36850.285691,584299.806995,8.7418,31.7914,3.6367,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-09,4140900,18227376,35936.459073,566203.025969,8.6784,31.0633,3.5794,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-10,4200649,18386426,36954.867646,589763.882961,8.7974,32.076,3.6461,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-11,4213515,18413438,37755.404115,593273.039417,8.9605,32.2196,3.5957,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2025-12,4232450,18494568,39429.633983,612324.282812,9.316,33.1083,3.5539,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-01,4256454,18498352,39327.872703,638461.069267,9.2396,34.5145,3.7355,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-02,4159347,18417982,35085.500507,596525.204725,8.4353,32.3882,3.8396,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-03,4176419,18580219,37018.748457,629330.031905,8.8638,33.871,3.8213,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-04,4065115,18554000,35150.755915,615198.779953,8.6469,33.1572,3.8346,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-05,3984928,18557751,35607.178395,645456.007119,8.9355,34.7809,3.8925,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
2026-06,3961979,18628644,35367.63092,660796.577294,8.9268,35.4721,3.9737,1 TB = 1000 GB; descriptive monthly traffic divided by active 3G+4G+5G connections
