comuna,comuna_nombre,region,region_nombre,period,operator,technology,point_records,interpretation
1401,Pozo Almonte,1,Tarapacá,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Entel,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Movistar,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,WOM,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,Movistar,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1402,Camiña,1,Tarapacá,2025-03,WOM,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Claro,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Entel,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Movistar,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,WOM,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,Movistar,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1403,Colchane,1,Tarapacá,2025-03,WOM,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Entel,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Movistar,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,WOM,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Entel,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1404,Huara,1,Tarapacá,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Entel,4G,12,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Movistar,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,WOM,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
1405,Pica,1,Tarapacá,2025-03,WOM,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Claro,4G,39,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Entel,4G,151,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Movistar,4G,68,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,WOM,4G,72,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Claro,5G,17,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Entel,5G,26,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,Movistar,5G,23,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2101,Antofagasta,2,Antofagasta,2025-03,WOM,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Entel,4G,10,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Movistar,4G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,WOM,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Entel,5G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,Movistar,5G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2102,Mejillones,2,Antofagasta,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Claro,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Entel,4G,14,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Movistar,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,WOM,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Entel,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,Movistar,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2103,Sierra Gorda,2,Antofagasta,2025-03,WOM,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Entel,4G,13,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Movistar,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,WOM,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2104,Taltal,2,Antofagasta,2025-03,WOM,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Claro,4G,16,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Entel,4G,81,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Movistar,4G,48,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,WOM,4G,40,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Entel,5G,21,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,Movistar,5G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2201,Calama,2,Antofagasta,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Entel,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Movistar,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,WOM,4G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,Movistar,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2202,Ollagüe,2,Antofagasta,2025-03,WOM,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Entel,4G,15,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Movistar,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,WOM,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Entel,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2203,San Pedro de Atacama,2,Antofagasta,2025-03,WOM,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Claro,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Entel,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Movistar,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,WOM,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Entel,5G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2301,Tocopilla,2,Antofagasta,2025-03,WOM,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Entel,4G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Movistar,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,WOM,4G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
2302,María Elena,2,Antofagasta,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Claro,4G,13,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Entel,4G,71,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Movistar,4G,47,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,WOM,4G,44,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Entel,5G,22,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,Movistar,5G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3101,Copiapó,3,Atacama,2025-03,WOM,5G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Claro,4G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Entel,4G,12,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Movistar,4G,13,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,WOM,4G,10,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Entel,5G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3102,Caldera,3,Atacama,2025-03,WOM,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Claro,4G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Entel,4G,14,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Movistar,4G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,WOM,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3103,Tierra Amarilla,3,Atacama,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Claro,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Entel,4G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Movistar,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,WOM,4G,9,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Entel,5G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3201,Chañaral,3,Atacama,2025-03,WOM,5G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Claro,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Entel,4G,9,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Movistar,4G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,WOM,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3202,Diego de Almagro,3,Atacama,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Claro,4G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Entel,4G,23,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Movistar,4G,22,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,WOM,4G,19,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Entel,5G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3301,Vallenar,3,Atacama,2025-03,WOM,5G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Entel,4G,5,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Movistar,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,WOM,4G,8,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,Movistar,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3302,Alto del Carmen,3,Atacama,2025-03,WOM,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Entel,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Movistar,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,WOM,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Entel,5G,1,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,Movistar,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3303,Freirina,3,Atacama,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Entel,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Movistar,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,WOM,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
3304,Huasco,3,Atacama,2025-03,WOM,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Claro,4G,30,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Entel,4G,107,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Movistar,4G,67,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,WOM,4G,85,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Entel,5G,27,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,Movistar,5G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4101,La Serena,4,Coquimbo,2025-03,WOM,5G,16,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Claro,4G,34,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Entel,4G,124,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Movistar,4G,66,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,WOM,4G,82,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Entel,5G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,Movistar,5G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4102,Coquimbo,4,Coquimbo,2025-03,WOM,5G,9,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Claro,4G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Entel,4G,9,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Movistar,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,WOM,4G,12,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Entel,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,Movistar,5G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4103,Andacollo,4,Coquimbo,2025-03,WOM,5G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Claro,4G,2,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Entel,4G,6,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Movistar,4G,4,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,WOM,4G,7,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Claro,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Entel,5G,0,SUBTEL public network point records; not unique towers and not geographic coverage percentage
4104,La Higuera,4,Coquimbo,2025-03,Movistar,5G,3,SUBTEL public network point records; not unique towers and not geographic coverage percentage
