dataset_id,reference_year,survey_wave,variable,variable_label,category_code,category_label,n_unweighted,pct_unweighted,household_weight,household_weighted_n,household_weighted_pct,person_weight,person_weighted_n,person_weighted_pct,cell_rule
2023_X_source_2023_x,2023,X,P12_2,P11.2.- ¿Y ese servicio multipack qué incluye?,1.0,Banda Ancha Fija desnuda (sin TV cable o Telefonía fija),54,3.6635,FE_HOGAR,105651.678,5.08437,FE_USO,254660.383,4.88842,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_2,P11.2.- ¿Y ese servicio multipack qué incluye?,3.0,Banda Ancha Fija + Telefonía Fija,50,3.39213,FE_HOGAR,77922.461,3.74993,FE_USO,192292.774,3.69122,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_1,"SÍ, 4G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",0.0,0.0,1445,39.99446,FE_HOGAR,1784482.194,41.75638,FE_USO,4254654.689,40.24721,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_1,"SÍ, 4G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",1.0,1.0,2168,60.00554,FE_HOGAR,2489073.287,58.24362,FE_USO,6316649.795,59.75279,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_21,"Sí, 5G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",1.0,1.0,1166,32.27235,FE_HOGAR,1501260.457,35.12907,FE_USO,4031346.706,38.13481,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_21,"Sí, 5G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",0.0,0.0,2447,67.72765,FE_HOGAR,2772295.025,64.87093,FE_USO,6539957.778,61.86519,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_3,"NO, ninguna de las dos [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",0.0,0.0,3541,98.0072,FE_HOGAR,4190929.006,98.06656,FE_USO,10369572.264,98.0917,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_3,"NO, ninguna de las dos [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",1.0,1.0,72,1.9928,FE_HOGAR,82626.475,1.93344,FE_USO,201732.22,1.9083,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_99,"No sabe [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",0.0,0.0,3054,84.52809,FE_HOGAR,3611350.54,84.50459,FE_USO,9284855.482,87.83074,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P12_99,"No sabe [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",1.0,1.0,559,15.47191,FE_HOGAR,662204.941,15.49541,FE_USO,1286449.002,12.16926,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_1,"1.- No saben / no les han informado qué beneficios ofrece internet al hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,91,18.57143,FE_HOGAR,98486.832,23.13036,FE_USO,215630.687,23.82449,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_1,"1.- No saben / no les han informado qué beneficios ofrece internet al hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,399,81.42857,FE_HOGAR,327303.423,76.86964,FE_USO,689449.367,76.17551,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_2,"2.- Conocen beneficios de internet, pero encuentran que no es útil para el hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,454,92.65306,FE_HOGAR,400946.193,94.16519,FE_USO,850891.409,94.01283,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_2,"2.- Conocen beneficios de internet, pero encuentran que no es útil para el hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,36,7.34694,FE_HOGAR,24844.061,5.83481,FE_USO,54188.646,5.98717,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_3,"3.- La mayor parte del tiempo la pasamos fuera del hogar, por lo que no se justifica una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por ca",0.0,0.0,457,93.26531,FE_HOGAR,401545.034,94.30583,FE_USO,848057.752,93.69975,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_3,"3.- La mayor parte del tiempo la pasamos fuera del hogar, por lo que no se justifica una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por ca",1.0,1.0,33,6.73469,FE_HOGAR,24245.22,5.69417,FE_USO,57022.302,6.30025,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_4,"4.- No saben utilizar el computador y/o Smartphone [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,117,23.87755,FE_HOGAR,120529.421,28.30723,FE_USO,233996.64,25.8537,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_4,"4.- No saben utilizar el computador y/o Smartphone [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,373,76.12245,FE_HOGAR,305260.834,71.69277,FE_USO,671083.414,74.1463,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_5,"5.- No saben / no les han informado cómo utilizar internet [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,396,80.81633,FE_HOGAR,352265.6,82.73219,FE_USO,770646.872,85.14682,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_5,"5.- No saben / no les han informado cómo utilizar internet [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,94,19.18367,FE_HOGAR,73524.654,17.26781,FE_USO,134433.182,14.85318,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_6,"6.- Falta de confianza [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,452,92.2449,FE_HOGAR,394088.435,92.55459,FE_USO,844450.797,93.30123,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_6,"6.- Falta de confianza [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,38,7.7551,FE_HOGAR,31701.82,7.44541,FE_USO,60629.257,6.69877,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",0.0,0.0,452,92.2449,FE_HOGAR,396181.365,93.04613,FE_USO,853162.007,94.26371,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",1.0,1.0,38,7.7551,FE_HOGAR,29608.89,6.95387,FE_USO,51918.047,5.73629,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,419,85.5102,FE_HOGAR,355799.244,83.56209,FE_USO,768672.458,84.92867,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,71,14.4898,FE_HOGAR,69991.011,16.43791,FE_USO,136407.596,15.07133,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_9,"9.- No hay / no sabe si hay oferta de servicios de internet en la zona donde vive [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,466,95.10204,FE_HOGAR,411521.313,96.64883,FE_USO,873426.908,96.50272,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",0.0,0.0,466,95.10204,FE_HOGAR,407969.939,95.81477,FE_USO,862443.688,95.28922,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_11,"11.- Puedo conectarme a internet en redes públicas o de terceros cuando lo necesito [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,481,98.16327,FE_HOGAR,418890.523,98.37955,FE_USO,889326.049,98.25938,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,471,96.12245,FE_HOGAR,412687.277,96.92267,FE_USO,875669.668,96.75052,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_13,"13.- Prefiero la conexión móvil del teléfono, porque la puedo usar también fuera del hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o",0.0,0.0,460,93.87755,FE_HOGAR,397436.643,93.34094,FE_USO,834745.781,92.22894,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_13,"13.- Prefiero la conexión móvil del teléfono, porque la puedo usar también fuera del hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o",1.0,1.0,30,6.12245,FE_HOGAR,28353.612,6.65906,FE_USO,70334.273,7.77106,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_14,"14.- Porque puedo usar la conexión móvil del teléfono para conectarme a internet con otros equipos de la casa (computador, TV, etc.) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante b",0.0,0.0,474,96.73469,FE_HOGAR,415685.526,97.62683,FE_USO,877800.746,96.98598,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_15,"15.- La velocidad de internet fija no es lo suficientemente rápida para satisfacer nuestras necesidades [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por c",0.0,0.0,469,95.71429,FE_HOGAR,414953.934,97.45501,FE_USO,878206.918,97.03086,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_16,"16.- Tuve experiencias negativas anteriores con proveedores de servicios de internet fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o W",0.0,0.0,478,97.55102,FE_HOGAR,416520.044,97.82282,FE_USO,886370.388,97.93282,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_17,"17.- Pueden acceder a internet en otros lugares (por ejemplo: oficina, escuela) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,481,98.16327,FE_HOGAR,418963.584,98.39671,FE_USO,886980.584,98.00024,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_18,"18.- Pueden conectarse a una red privada de terceros desde el hogar [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,477,97.34694,FE_HOGAR,414125.463,97.26044,FE_USO,880399.351,97.27309,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_19,"19.- Preocupación por aspectos de privacidad o seguridad [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,483,98.57143,FE_HOGAR,415683.676,97.6264,FE_USO,885585.477,97.84609,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_20,"Otro [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",0.0,0.0,432,88.16327,FE_HOGAR,367424.449,86.29236,FE_USO,775267.303,85.65732,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P13_20,"Otro [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",1.0,1.0,58,11.83673,FE_HOGAR,58365.806,13.70764,FE_USO,129812.751,14.34268,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P14,"P14.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",4.0,4.- No saben utilizar el computador y/o Smartphone,79,16.28866,FE_HOGAR,71884.584,17.02676,FE_USO,140947.718,15.71462,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P14,"P14.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",1.0,1.- No saben / no les han informado qué beneficios ofrece internet al hogar,62,12.78351,FE_HOGAR,63285.809,14.99003,FE_USO,144865.608,16.15144,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P14,"P14.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",5.0,5.- No saben / no les han informado cómo utilizar internet,57,11.75258,FE_HOGAR,45365.592,10.74541,FE_USO,80586.016,8.98474,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P14,"P14.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",20.0,@1,56,11.54639,FE_HOGAR,56707.658,13.43191,FE_USO,126868.465,14.14489,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P14,"P14.- Entre las razones señaladas, indique ¿cuál considera LA MÁS IMPORTANTE?",8.0,8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado,45,9.27835,FE_HOGAR,40855.131,9.67705,FE_USO,82213.879,9.16624,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P15,"P15.- En el futuro cercano, ¿Cuán dispuesto estarían a contratar un servicio de acceso a internet banda ancha fija para este hogar (por cable/fibra o WiFi)?",1.0,Muy poco dispuesto,265,54.63918,FE_HOGAR,254884.857,60.37265,FE_USO,498207.273,55.54641,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P15,"P15.- En el futuro cercano, ¿Cuán dispuesto estarían a contratar un servicio de acceso a internet banda ancha fija para este hogar (por cable/fibra o WiFi)?",5.0,Muy dispuesto,34,7.01031,FE_HOGAR,35370.281,8.37789,FE_USO,91694.579,10.22326,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P15,"P15.- En el futuro cercano, ¿Cuán dispuesto estarían a contratar un servicio de acceso a internet banda ancha fija para este hogar (por cable/fibra o WiFi)?",2.0,Poco dispuesto,83,17.1134,FE_HOGAR,53623.508,12.7014,FE_USO,117720.876,13.125,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P15,"P15.- En el futuro cercano, ¿Cuán dispuesto estarían a contratar un servicio de acceso a internet banda ancha fija para este hogar (por cable/fibra o WiFi)?",4.0,Dispuesto,66,13.60825,FE_HOGAR,51459.75,12.18888,FE_USO,126663.505,14.12204,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,P15,"P15.- En el futuro cercano, ¿Cuán dispuesto estarían a contratar un servicio de acceso a internet banda ancha fija para este hogar (por cable/fibra o WiFi)?",3.0,Ni muy ni poco dispuesto,37,7.62887,FE_HOGAR,26847.563,6.35918,FE_USO,62634.536,6.98329,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,3.0,Empleado (Trabajador Dependiente)/ Servicio Doméstico / Obrero,1201,25.49894,FE_HOGAR,1459739.356,25.82861,FE_USO,3861612.384,27.9609,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,1.0,Trabajador Por Cuenta Propia (Trabajador Independiente),984,20.89172,FE_HOGAR,1271099.042,22.49081,FE_USO,3158009.12,22.86629,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,7.0,Jubilado / Pensionado,719,15.26539,FE_HOGAR,852755.24,15.08864,FE_USO,1628470.692,11.79132,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,9.0,Trabajo Doméstico No Remunerado (Labores De Hogar),901,19.12951,FE_HOGAR,946925.403,16.75489,FE_USO,1841572.882,13.33433,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,8.0,Estudiante,337,7.15499,FE_HOGAR,471799.123,8.34801,FE_USO,1659294.531,12.0145,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,2.0,Patrón / Empleador,228,4.84076,FE_HOGAR,247439.545,4.37819,FE_USO,664362.046,4.81047,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,6.0,Cesante (Busca O No Trabajo),283,6.00849,FE_HOGAR,345784.761,6.11831,FE_USO,867786.323,6.28341,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q2,Q2.-¿Cuál es su actividad principal en la actualidad?,4.0,Familiar No Remunerado,46,0.97665,FE_HOGAR,48655.238,0.86091,FE_USO,107545.375,0.77871,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,7.0,Media Técnico-Profesional Completa,264,12.0,FE_HOGAR,346939.185,13.25362,FE_USO,863229.865,13.09921,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,3.0,Básica Completa,191,8.68182,FE_HOGAR,161962.955,6.18724,FE_USO,347162.402,5.26807,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,5.0,Media Técnico-Profesional Incompleta,88,4.0,FE_HOGAR,144947.333,5.53722,FE_USO,362089.476,5.49458,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,11.0,Superior Universitaria Completa,289,13.13636,FE_HOGAR,397110.58,15.17025,FE_USO,1043339.254,15.83231,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,2.0,Básica Incompleta,160,7.27273,FE_HOGAR,153489.06,5.86352,FE_USO,272725.55,4.13851,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,8.0,Superior Técnica Incompleta,81,3.68182,FE_HOGAR,118627.99,4.53178,FE_USO,308749.228,4.68516,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,6.0,Media Científico-Humanista Completa,550,25.0,FE_HOGAR,564605.403,21.56882,FE_USO,1417222.793,21.50586,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,10.0,Superior Universitaria Incompleta,176,8.0,FE_HOGAR,236072.899,9.01836,FE_USO,772814.842,11.72719,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,9.0,Superior Técnica Completa,210,9.54545,FE_HOGAR,270891.577,10.34849,FE_USO,641037.064,9.72751,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q3,Q3.- ¿Cuál fue el último curso y tipo de estudio aprobado Ud.?,4.0,Media Científico-Humanista Incompleta,180,8.18182,FE_HOGAR,215287.771,8.22433,FE_USO,549237.375,8.33448,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q4,"Q4.- ¿Cuándo fue la última vez que usó un computador (PC, Notebook o Netbook)?",4.0,Hace Más De 3 Meses,882,18.72611,FE_HOGAR,1035255.394,18.3178,FE_USO,2378209.347,17.21997,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q4,"Q4.- ¿Cuándo fue la última vez que usó un computador (PC, Notebook o Netbook)?",2.0,En El Último Mes,267,5.66879,FE_HOGAR,307690.257,5.44427,FE_USO,776681.92,5.62374,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q4,"Q4.- ¿Cuándo fue la última vez que usó un computador (PC, Notebook o Netbook)?",5.0,Nunca He Utilizado Un Computador,1414,30.02123,FE_HOGAR,1455202.667,25.74834,FE_USO,2916069.156,21.11447,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q4,"Q4.- ¿Cuándo fue la última vez que usó un computador (PC, Notebook o Netbook)?",1.0,En La Última Semana,2007,42.61146,FE_HOGAR,2694899.921,47.68353,FE_USO,7318516.566,52.99141,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q4,"Q4.- ¿Cuándo fue la última vez que usó un computador (PC, Notebook o Netbook)?",3.0,En Los Últimos 3 Meses,140,2.9724,FE_HOGAR,158588.756,2.80607,FE_USO,421284.009,3.0504,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q5,"Q5.- En el último mes ¿utilizó usted algún computador en su hogar? (Ya sea PC, Notebook o Netbook)",1.0,Sí,2038,89.62181,FE_HOGAR,2736399.284,91.13462,FE_USO,7415401.84,91.60247,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q5,"Q5.- En el último mes ¿utilizó usted algún computador en su hogar? (Ya sea PC, Notebook o Netbook)",2.0,No,236,10.37819,FE_HOGAR,266190.894,8.86538,FE_USO,679796.646,8.39753,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q7,Q7.- ¿Usted utiliza habitualmente un smartphone?,1.0,Sí,4235,89.91507,FE_HOGAR,5174090.824,91.5503,FE_USO,12839726.261,92.969,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q7,Q7.- ¿Usted utiliza habitualmente un smartphone?,2.0,No,475,10.08493,FE_HOGAR,477546.171,8.4497,FE_USO,971034.737,7.031,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_1,"1.- Uso De Procesador De Texto (Ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",0.0,0.0,2631,55.85987,FE_HOGAR,2966316.732,52.48597,FE_USO,6453954.012,46.73134,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_1,"1.- Uso De Procesador De Texto (Ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",1.0,1.0,2079,44.14013,FE_HOGAR,2685320.263,47.51403,FE_USO,7356806.987,53.26866,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_2,"2.- Realización De Fórmulas Sencillas En Planillas De Cálculo (Ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",0.0,0.0,2967,62.99363,FE_HOGAR,3380062.075,59.80678,FE_USO,7560049.853,54.74028,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_2,"2.- Realización De Fórmulas Sencillas En Planillas De Cálculo (Ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",1.0,1.0,1743,37.00637,FE_HOGAR,2271574.921,40.19322,FE_USO,6250711.146,45.25972,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_3,"3.- Uso De Software De Presentación (Ej: Diapositivas, Powerpoint, Etc.) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",0.0,0.0,2926,62.12314,FE_HOGAR,3374897.353,59.71539,FE_USO,7472147.903,54.10381,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_3,"3.- Uso De Software De Presentación (Ej: Diapositivas, Powerpoint, Etc.) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",1.0,1.0,1784,37.87686,FE_HOGAR,2276739.642,40.28461,FE_USO,6338613.096,45.89619,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_4,"4.- Duplicar O Transferir Archivos Entre Dispositivos (Cámaras Digitales, Celulares, Reproductores De Música) O En La Nube [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mis",0.0,0.0,2733,58.02548,FE_HOGAR,3129650.659,55.376,FE_USO,6943270.183,50.27435,published only when unweighted n >= 30
2023_X_source_2023_x,2023,X,Q8_4,"4.- Duplicar O Transferir Archivos Entre Dispositivos (Cámaras Digitales, Celulares, Reproductores De Música) O En La Nube [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mis",1.0,1.0,1977,41.97452,FE_HOGAR,2521986.337,44.624,FE_USO,6867490.815,49.72565,published only when unweighted n >= 30
